username,MBTI,IE,NS,TF,JP,full_text
C_OnielJKT48,ENTP,E,N,T,P,thankyouu vcnya so bertemu yaaa
C_OnielJKT48,ENTP,E,N,T,P,baru selesai latihann
C_OnielJKT48,ENTP,E,N,T,P,sih wkwkwkwkwkwk
C_OnielJKT48,ENTP,E,N,T,P,wow tim
C_OnielJKT48,ENTP,E,N,T,P,semangaaat semoga menuju
C_OnielJKT48,ENTP,E,N,T,P,mentahan
C_OnielJKT48,ENTP,E,N,T,P,orang ontime yah
C_OnielJKT48,ENTP,E,N,T,P,show iniii foto levii
C_OnielJKT48,ENTP,E,N,T,P,aaaa pia yaaa so cuteee
C_OnielJKT48,ENTP,E,N,T,P,ayo naik elang
C_OnielJKT48,ENTP,E,N,T,P,istirahat yuk
C_OnielJKT48,ENTP,E,N,T,P,semangatttttt
C_OnielJKT48,ENTP,E,N,T,P,lulujkt top bukan sembarang top
C_OnielJKT48,ENTP,E,N,T,P,mentahan
C_OnielJKT48,ENTP,E,N,T,P,semangat seninnyaaaaa
C_OnielJKT48,ENTP,E,N,T,P,bersama adik jakarta jakarta jakarta jakarta
C_OnielJKT48,ENTP,E,N,T,P,stay safe kalian
AM_EllaJKT48,ENFP,E,N,F,P,siapaaaa dapeetttttttt
AM_EllaJKT48,ENFP,E,N,F,P,semangat
AM_EllaJKT48,ENFP,E,N,F,P,adaa
AM_EllaJKT48,ENFP,E,N,F,P,ngajarin ade marahin ade
AM_EllaJKT48,ENFP,E,N,F,P,kakak perempuan teteh mau kakak perempuan kakak perempuan
AM_EllaJKT48,ENFP,E,N,F,P,mau post foto
AM_EllaJKT48,ENFP,E,N,F,P,becanda becandaa ampun ampun
AM_EllaJKT48,ENFP,E,N,F,P,mau nonton
AM_EllaJKT48,ENFP,E,N,F,P,curug sekarang kuat mau balik atas
AM_EllaJKT48,ENFP,E,N,F,P,calliejkt mencari baru gampang
AM_EllaJKT48,ENFP,E,N,F,P,kakak adel
AM_EllaJKT48,ENFP,E,N,F,P,yaa snm nyaaaaakk
AM_EllaJKT48,ENFP,E,N,F,P,selamat bobok pipi mimi
AM_EllaJKT48,ENFP,E,N,F,P,apaaaa
AM_EllaJKT48,ENFP,E,N,F,P,terimaa vc banghhhhh
AM_EllaJKT48,ENFP,E,N,F,P,suka deh rabu
AM_EllaJKT48,ENFP,E,N,F,P,jakarta kan alergi ayam
AM_EllaJKT48,ENFP,E,N,F,P,makan
AM_EllaJKT48,ENFP,E,N,F,P,kelas kwkwkwkw
AM_EllaJKT48,ENFP,E,N,F,P,kuliah tuh mendadak ujiannya
AM_EllaJKT48,ENFP,E,N,F,P,waktunya bobokkkk
AM_EllaJKT48,ENFP,E,N,F,P,see uu snm nggaaaaaa
AM_EllaJKT48,ENFP,E,N,F,P,kabar sheng
AM_EllaJKT48,ENFP,E,N,F,P,
AM_EllaJKT48,ENFP,E,N,F,P,bangunn sheng
AM_EllaJKT48,ENFP,E,N,F,P,akuu posstt fotooo taukkkkkkkk
AM_EllaJKT48,ENFP,E,N,F,P,alice bagus fotonya
AM_EllaJKT48,ENFP,E,N,F,P,salah satu ulangan tuh ngeselin banget woeeeee
AM_EllaJKT48,ENFP,E,N,F,P,bobokk bai bai
AM_EllaJKT48,ENFP,E,N,F,P,calliejkt bang bang
AM_EllaJKT48,ENFP,E,N,F,P,calliejkt sahabat raishajkt
AM_EllaJKT48,ENFP,E,N,F,P,met bobokkkkkkk
AM_EllaJKT48,ENFP,E,N,F,P,pindah gais
AM_EllaJKT48,ENFP,E,N,F,P,mau nonton live sekarang
AM_EllaJKT48,ENFP,E,N,F,P,mata minus gais
AM_EllaJKT48,ENFP,E,N,F,P,bobooookkk
AM_EllaJKT48,ENFP,E,N,F,P,lulujkt cantikkkkk
AM_EllaJKT48,ENFP,E,N,F,P,habis baca buku
AM_EllaJKT48,ENFP,E,N,F,P,olinejkt terimaa kasihh banyaakkk olineeeee
AM_EllaJKT48,ENFP,E,N,F,P,terimaaa kaazihhhhh snm inikk suka ci jessi komen lucuk
AM_EllaJKT48,ENFP,E,N,F,P,hujaann
AM_EllaJKT48,ENFP,E,N,F,P,pagi pagi pagi pagi pagi pagiiiii
AM_EllaJKT48,ENFP,E,N,F,P,raishajkt sold kakak
AM_EllaJKT48,ENFP,E,N,F,P,iniiiii
AM_EllaJKT48,ENFP,E,N,F,P,jakarta kelima
AM_EllaJKT48,ENFP,E,N,F,P,terimaa
AM_EllaJKT48,ENFP,E,N,F,P,tersampaikan
AM_EllaJKT48,ENFP,E,N,F,P,lynjkt edit ciiii
AM_EllaJKT48,ENFP,E,N,F,P,selamat istirahatttttttttttttt
AM_EllaJKT48,ENFP,E,N,F,P,terimaa kasihh
A_MutheJKT48,INFP,I,N,F,P,lancar coba lihat mana hehehehehe
A_MutheJKT48,INFP,I,N,F,P,teman-teman mau lihat koleksi kalian dong coba share foto cerita kalian dapetin kalian
A_MutheJKT48,INFP,I,N,F,P,semangattt tudey semoga lancar tiket mau yaaaa
A_MutheJKT48,INFP,I,N,F,P,semua terimakasih yah vc vc bikin seru tadi bikin gemes terus bikin menangis
A_MutheJKT48,INFP,I,N,F,P,elijkt gemesss bangett sumber energiikuuuuu
A_MutheJKT48,INFP,I,N,F,P,ketemu vc
A_MutheJKT48,INFP,I,N,F,P,tebak mau diapain cekana
A_MutheJKT48,INFP,I,N,F,P,sebelom met bobo coba lihat tiktok dulu
A_MutheJKT48,INFP,I,N,F,P,mau makan rawon rawon rawon
A_MutheJKT48,INFP,I,N,F,P,terimakaciiii snm iniii rambutnya kuncir disuruh katrin
A_MutheJKT48,INFP,I,N,F,P,deh kelar solat jumat
A_MutheJKT48,INFP,I,N,F,P,rambutnya diapain yaaaa angkat poni
A_MutheJKT48,INFP,I,N,F,P,deh lama snm see yaaaa
A_MutheJKT48,INFP,I,N,F,P,mau cari standee deh yah terus mau bawa standee jaemin biar ngobrol ehehehhe
A_MutheJKT48,INFP,I,N,F,P,vc tanggal yaa jarak seminggu doang tu deh kangen ehe
A_MutheJKT48,INFP,I,N,F,P,makan makanan deh lewat tanggal kadaluasa rasanya masi enak bakal kan yah
A_MutheJKT48,INFP,I,N,F,P,edisi yah
A_MutheJKT48,INFP,I,N,F,P,laperr bingun makan
A_MutheJKT48,INFP,I,N,F,P,kangen rambut panjang
A_MutheJKT48,INFP,I,N,F,P,gi
A_MutheJKT48,INFP,I,N,F,P,alasan satusatunya sukaaaaa
A_MutheJKT48,INFP,I,N,F,P,no mau ucapin met bobo terlambat menit deh lah
A_MutheJKT48,INFP,I,N,F,P,cara hafalin arah arah jalanan jakarta
A_MutheJKT48,INFP,I,N,F,P,heheh makacii yah sr lanjut coba cari
A_MutheJKT48,INFP,I,N,F,P,deh lama live ehe ayo live
A_MutheJKT48,INFP,I,N,F,P,deh makan makan lihat tiktok
A_MutheJKT48,INFP,I,N,F,P,kangen luar kota
A_MutheJKT48,INFP,I,N,F,P,terimakacii yaaaa ramune hati hati jalan pulang lanjot latihaan
A_MutheJKT48,INFP,I,N,F,P,habis nyetirin si sumber energi akooooh
A_MutheJKT48,INFP,I,N,F,P,takut badut tahu
A_MutheJKT48,INFP,I,N,F,P,siapa disini team minum bukan air dingin akooohh
A_MutheJKT48,INFP,I,N,F,P,es kakak perempuan manis tu emang menggoda banget yah
A_MutheJKT48,INFP,I,N,F,P,monggo kakak cek ig
A_MutheJKT48,INFP,I,N,F,P,jakarta delynn adiku kapan live
A_MutheJKT48,INFP,I,N,F,P,mau upload bingung upload mana
A_MutheJKT48,INFP,I,N,F,P,deh makan jangan lupa makan
A_MutheJKT48,INFP,I,N,F,P,pm kirim foto pas ku masi kecil deh lihat
A_MutheJKT48,INFP,I,N,F,P,bahagia anniversary cintaku sayangku teman teman ku gen harapan cuman semoga foto langsung berkumpul satu tempat cari carian terus
A_MutheJKT48,INFP,I,N,F,P,pengen coba suatu baru yaaah seru
A_MutheJKT48,INFP,I,N,F,P,ciii kangen gaaaakkk
A_MutheJKT48,INFP,I,N,F,P,bahagia anniversary muffin si kue maniess kuu cie deh tahun bersama sekarang let go semakin kompak solid selalu inget bersyukur pertemukan kalian
A_MutheJKT48,INFP,I,N,F,P,tebak baju ku besok emoji
A_MutheJKT48,INFP,I,N,F,P,besok pakai baju apaaaaa
A_MutheJKT48,INFP,I,N,F,P,tiap minggu kirim surat yah jaehyun
A_MutheJKT48,INFP,I,N,F,P,cara naikin mood biasanya gimanaa
A_MutheJKT48,INFP,I,N,F,P,jam segini mau jasuke bola ubi hu
A_MutheJKT48,INFP,I,N,F,P,pagi pagi deh cek tiktok blom
A_MutheJKT48,INFP,I,N,F,P,deh tidur met bobo yaa
A_MutheJKT48,INFP,I,N,F,P,ehehehheehheheehhehee pakai poniii
A_MutheJKT48,INFP,I,N,F,P,giveaway tiket mampg guyssss sikaaatt hadiah shotnya loh hihihi hadiah mampg samaaaaaaa clue kulkas
CErine_JKT48,ISFP,I,S,F,P,kata ribka
CErine_JKT48,ISFP,I,S,F,P,warnyaaa
CErine_JKT48,ISFP,I,S,F,P,awali pagi dengannnn
CErine_JKT48,ISFP,I,S,F,P,terus kobarkan api persahabatan penuh cinta kebahagiaan sahabat sejatiku salam sangar jakarta
CErine_JKT48,ISFP,I,S,F,P,jakarta delynn tbtb mau ambil kopi sendiri teman-teman coba sedikit doang not recommended
CErine_JKT48,ISFP,I,S,F,P,wkajwnzjabsh video ofc keluar nggaakkk
CErine_JKT48,ISFP,I,S,F,P,jakarta sleeping erim nala
CErine_JKT48,ISFP,I,S,F,P,nyam
CErine_JKT48,ISFP,I,S,F,P,lucu sekarang ngetweet telinganya
CErine_JKT48,ISFP,I,S,F,P,jakarta kangen dirimu levi
CErine_JKT48,ISFP,I,S,F,P,mau makan brownies yesssss
CErine_JKT48,ISFP,I,S,F,P,siapa kangen jaspie
CErine_JKT48,ISFP,I,S,F,P,jakarta delimmmmm cemangaattttt my love
CErine_JKT48,ISFP,I,S,F,P,jakarta jakarta semangatttt cintaaakuuyy ketik semangat nayla nala
CErine_JKT48,ISFP,I,S,F,P,yayyy selamattt siaanggg
CErine_JKT48,ISFP,I,S,F,P,semalat lamam semua terimakasih atas senang bersyukur sekali banyak kalian memilih mendukung berjuang terimakasih banyak mohon dukungannya selaluuu bahagia selalu teman teman
CErine_JKT48,ISFP,I,S,F,P,haiiii terimakasih banyak iniii sayang kalian semua
CErine_JKT48,ISFP,I,S,F,P,ribkaa
CErine_JKT48,ISFP,I,S,F,P,terimakasih sesi yaa maaf yaaa tadi kendala huhuuuuu maaf yaaa bertemu sesi
CErine_JKT48,ISFP,I,S,F,P,maaf saking serunya typo campur aduk
CErine_JKT48,ISFP,I,S,F,P,jakarta likeee ittt cantik bangettt mau dimsum
CErine_JKT48,ISFP,I,S,F,P,besok keteemuuu nggaakkk
CErine_JKT48,ISFP,I,S,F,P,jakarta maaf ci gracie memang salah
CErine_JKT48,ISFP,I,S,F,P,jakarta kemarin kartun kuning melulu
CErine_JKT48,ISFP,I,S,F,P,wzkkwkwaksowk
CErine_JKT48,ISFP,I,S,F,P,jakarta makaaciiii cayaangkuuuu levikuuuu miselllkuuuu yuhukuuuu
CErine_JKT48,ISFP,I,S,F,P,liajkt jakarta ciiii liaaa terimakasihhh banyak ciciiii
CErine_JKT48,ISFP,I,S,F,P,amandajkt kak amandaaa terimakasihhh banyak kakkk
CErine_JKT48,ISFP,I,S,F,P,daritadi cuma makan salad buah sehat banget kalian dh makan yum
CErine_JKT48,ISFP,I,S,F,P,cynthiajkt lihat foto cici langsung semangaattt semangat ci cynthiaaa
CErine_JKT48,ISFP,I,S,F,P,jakarta terimaaakaacii banyak ayayiii senang sekaliii show pertama akuu kaamuu oiiiii senang jugaaa selalu memberi dukungaann semangat teruss ayayiii selalu bersama love you always
CErine_JKT48,ISFP,I,S,F,P,paaaagiyy baru menyelesaikan ujian pertama jumat yes apaaaa
CErine_JKT48,ISFP,I,S,F,P,terimakasih banyak teman teman santapan malam
CErine_JKT48,ISFP,I,S,F,P,terimakasih teman teman rkj pertama iniii senang sekali selalu didukung kalian semuaa kedepannya terus menampilkan lebih baik yaaa terimakasih banyaakk semuaaa sayangg kalian mohon dukungannya selaluuu
CErine_JKT48,ISFP,I,S,F,P,selamattt pagiyyyy
CErine_JKT48,ISFP,I,S,F,P,selamat beristirahat semua besok pagiii bangun menjalani kegiatan kamis seru sekali
CErine_JKT48,ISFP,I,S,F,P,tanda tanya mobil terpisah ngantuk banget koma pas rumah terpisah ngantuk padahal siap banget mau tidur titik
CErine_JKT48,ISFP,I,S,F,P,mobil terpisah ngantukkkkk bgttt pas rumah terpisah ngantuk padahal siap banget mau tidur
CErine_JKT48,ISFP,I,S,F,P,jakarta wow menarik banget faktanya reflek scroll
CErine_JKT48,ISFP,I,S,F,P,jakarta ci gracieeee lucuuu bangettt
CErine_JKT48,ISFP,I,S,F,P,terimakasihhh banyak yaa video call sudahh sold outt selalu senang bersyukur sekalii dengar banyak mau menghabiskan waktu bersama ayo kenangan paling wow luar biasa tetap semangat membara bulan oktober
CErine_JKT48,ISFP,I,S,F,P,jakarta mauuu dong krayon pink jangan
CErine_JKT48,ISFP,I,S,F,P,pagiyyy semangatt teman temaann mauuu sarapannn makan banyak mnusiagemas
CErine_JKT48,ISFP,I,S,F,P,jakarta besok jaaa
CErine_JKT48,ISFP,I,S,F,P,terimakasih pajama drive inii sobat sobat junjou shugi wkakkwkw preengg mau pajamaan deh senang bertemu kalian selamat beristirahat semua dijalan hati hati yaaa
CErine_JKT48,ISFP,I,S,F,P,ciapa bertemu pajam jaamm online offline
CErine_JKT48,ISFP,I,S,F,P,jakarta lilyyy now watching ikut dong punya motor dibonceng kanan kiri depan belakang semua
CErine_JKT48,ISFP,I,S,F,P,paagiyyyysemangat berkegiatan iniii awali doa bersyukur sih betul
CErine_JKT48,ISFP,I,S,F,P,alias sdg menemani lana pucing mengerjakan tugas habis tidur selamat tidurrr semuaaa
CErine_JKT48,ISFP,I,S,F,P,lanajkt siapa selalu disini lana angkat tangan kali
Michie_JKT48,ESFJ,E,S,F,J,mandi gosok gigi
Michie_JKT48,ESFJ,E,S,F,J,mandi boii jakarta
Michie_JKT48,ESFJ,E,S,F,J,mau idn live samaaaaaa
Michie_JKT48,ESFJ,E,S,F,J,mau idn live sebentarrrr
Michie_JKT48,ESFJ,E,S,F,J,jakarta naylachan ajarin nyalain kompor
Michie_JKT48,ESFJ,E,S,F,J,surabaya ur so firee
Michie_JKT48,ESFJ,E,S,F,J,window seaaat trus baby duduk depan akuuuuuu jadinya main cilukba mueheheheheh
Michie_JKT48,ESFJ,E,S,F,J,mati lampu
Michie_JKT48,ESFJ,E,S,F,J,mau preparee duluuuu
Michie_JKT48,ESFJ,E,S,F,J,maleman mau live sm masak he
Michie_JKT48,ESFJ,E,S,F,J,tahu muehehehe
Michie_JKT48,ESFJ,E,S,F,J,enaknya masak liveeee
Michie_JKT48,ESFJ,E,S,F,J,mohon dukungannya selalu semuanya
Michie_JKT48,ESFJ,E,S,F,J,mau idn live sebentar he
Michie_JKT48,ESFJ,E,S,F,J,tadi pas mau beli baby powder kakak kasirnya bilang baby kak whatchu meann broo im baby
Michie_JKT48,ESFJ,E,S,F,J,see soon balikpapan
Michie_JKT48,ESFJ,E,S,F,J,ayeee maaci vc udh so see you broo
Michie_JKT48,ESFJ,E,S,F,J,sm cathy habis masak percaya hahahahahagahah
Michie_JKT48,ESFJ,E,S,F,J,tft bb lt
Michie_JKT48,ESFJ,E,S,F,J,mau sr sebentar sebentar he
Michie_JKT48,ESFJ,E,S,F,J,lowbat heehhe mau charge sebentar
Michie_JKT48,ESFJ,E,S,F,J,thank you so much mampg shotnya kemarinn mini live performancenyaaa mohon dukungannya terus laff
Michie_JKT48,ESFJ,E,S,F,J,kangen
Michie_JKT48,ESFJ,E,S,F,J,thank you so much cilacap fair seru banget semalem
Michie_JKT48,ESFJ,E,S,F,J,wedeghhh keren sekaliiii
Michie_JKT48,ESFJ,E,S,F,J,jakarta pls mirip in ci grc
Michie_JKT48,ESFJ,E,S,F,J,habis dikuein gen sebelaz
Michie_JKT48,ESFJ,E,S,F,J,jakarta maaci cici celinnn love uu
Michie_JKT48,ESFJ,E,S,F,J,jakarta broo
Michie_JKT48,ESFJ,E,S,F,J,anindyajkt awwww kakakuu
Michie_JKT48,ESFJ,E,S,F,J,semuanya banyak event mukashi fest mohon dukungannya selalu
Michie_JKT48,ESFJ,E,S,F,J,see vc brooooo
Michie_JKT48,ESFJ,E,S,F,J,live shengg
Michie_JKT48,ESFJ,E,S,F,J,kemarin pas main bowling swing terus bolanya kelempar belakang
Michie_JKT48,ESFJ,E,S,F,J,tencuu idn live todayy kangen bingitszz maaf banyak engga kebacaa sheng loplop
Michie_JKT48,ESFJ,E,S,F,J,idn livenya shengg
Michie_JKT48,ESFJ,E,S,F,J,idn live yukk malam iniiiiiiii
Michie_JKT48,ESFJ,E,S,F,J,jakarta kakak freya banget kak
Michie_JKT48,ESFJ,E,S,F,J,hujannnnnnn
Michie_JKT48,ESFJ,E,S,F,J,selamat raya idul fitrii mohon maaf lahir batin all
Michie_JKT48,ESFJ,E,S,F,J,haduh post foto elin mana kebanyakan
Michie_JKT48,ESFJ,E,S,F,J,sahur terakhir
Michie_JKT48,ESFJ,E,S,F,J,gamao lihat kamera lateposttt
Michie_JKT48,ESFJ,E,S,F,J,kerennnnnnn
Michie_JKT48,ESFJ,E,S,F,J,alyajkt testimoni kursi pijet dong
Michie_JKT48,ESFJ,E,S,F,J,mamah jajanin marshajkt
Michie_JKT48,ESFJ,E,S,F,J,jakarta kangen
Michie_JKT48,ESFJ,E,S,F,J,jktv anindyajkt rebahan hpnya ditahan pakai dagu ituu
Michie_JKT48,ESFJ,E,S,F,J,jakarta michelle kok gitu sih
Michie_JKT48,ESFJ,E,S,F,J,jakarta gigit kok ci delynn
yessicatmra,ESFJ,E,S,F,J,sekarang sih suka hitam yaa
yessicatmra,ESFJ,E,S,F,J,kangen chika rambut gonta ganti warna deh
yessicatmra,ESFJ,E,S,F,J,hujan terusss jaga kesehatan yaaa
yessicatmra,ESFJ,E,S,F,J,engga aslinya gatel banget mau story
yessicatmra,ESFJ,E,S,F,J,kalian kabarnya weh
yessicatmra,ESFJ,E,S,F,J,ig logout pas paskah kemarin huhhh sedih banget
yessicatmra,ESFJ,E,S,F,J,ig ku sedang buka lama huhuhhh mencari yah maaf yah
yessicatmra,ESFJ,E,S,F,J,ohiyaaa selamat lebaran semuanya mohon maaf lahir batin yah
yessicatmra,ESFJ,E,S,F,J,bagii dong
yessicatmra,ESFJ,E,S,F,J,yahh terlambat udh jalan rumah opung
yessicatmra,ESFJ,E,S,F,J,lebaran nihh
yessicatmra,ESFJ,E,S,F,J,congrats pemenang thr pulsa menang sebutin beberapa sisanya cek lengkapnya gambar bawah itsnsm gf kalian langsung dm proses selanjutnya
yessicatmra,ESFJ,E,S,F,J,jawaban kalian ternyata macemmacem yaaa banyak kaya isi pulsa pakai aplikasi baru gopay promonya mantap banget pulsa rb harganya cuma tungguin pengumuman pemenangnya minggu depan
yessicatmra,ESFJ,E,S,F,J,mau bagithr ah jt pulsa org pemenang lho caranya rt likes replyqrt tweet tahu kalian biasanya isi pulsa replyqrtnya jangan lupa pakai kata isi pulsa ayo cepetan spill sekarang
yessicatmra,ESFJ,E,S,F,J,christyjkt
yessicatmra,ESFJ,E,S,F,J,lulujkt keren banget lulu cantik sekali
yessicatmra,ESFJ,E,S,F,J,onieljkt nil keluar jangan pakai kak heheh
yessicatmra,ESFJ,E,S,F,J,jakarta anak kuuu bangga sekali
yessicatmra,ESFJ,E,S,F,J,elijkt kakak eli keren banget kangenn
yessicatmra,ESFJ,E,S,F,J,jujur merindinggg keren banget
yessicatmra,ESFJ,E,S,F,J,langit biru cinta searah keren banget jujur
yessicatmra,ESFJ,E,S,F,J,kok tidurrr
yessicatmra,ESFJ,E,S,F,J,maap izin spill duitnya minta
yessicatmra,ESFJ,E,S,F,J,kuota maghrib ig
yessicatmra,ESFJ,E,S,F,J,ina met suka kesana kesini
yessicatmra,ESFJ,E,S,F,J,pikir pikir dl jam
yessicatmra,ESFJ,E,S,F,J,ina bukan posesif aset dijaga
yessicatmra,ESFJ,E,S,F,J,ina gabole mengambil hak orang
yessicatmra,ESFJ,E,S,F,J,adek siapa si reply story kgn melulu ngomong-ngomong kangen neng
yessicatmra,ESFJ,E,S,F,J,hallo selamat siang like yaa hehehe tugas kelompok
yessicatmra,ESFJ,E,S,F,J,tunggu dulu jangan terburu buruu
yessicatmra,ESFJ,E,S,F,J,yessica mebuat gebrakan baru
yessicatmra,ESFJ,E,S,F,J,etss pakai jasjus anggur
yessicatmra,ESFJ,E,S,F,J,si chika chika lucunya semana
yessicatmra,ESFJ,E,S,F,J,soalnya udh satu kesatuan sulit pecah belah berempat se nadi irama detak jantung ketukannya
yessicatmra,ESFJ,E,S,F,J,batagor siomay enaknya pas jam jam sore met
yessicatmra,ESFJ,E,S,F,J,as pakai telor gulung
yessicatmra,ESFJ,E,S,F,J,soal guweh pribadi angkat tangan ina
yessicatmra,ESFJ,E,S,F,J,sih menikmati selama jarang masuk oke oke
yessicatmra,ESFJ,E,S,F,J,tenggorokannya seluas samudra kayaknya kipas angin masuk
yessicatmra,ESFJ,E,S,F,J,gamau taku diajarin dimarah marahin
yessicatmra,ESFJ,E,S,F,J,temenan yok
yessicatmra,ESFJ,E,S,F,J,ohiyaa kapan kapan coba live tiktok yaaaaaaa maaf kebetulan inang inang kudet belajar dulu cara live tiktok yaa
yessicatmra,ESFJ,E,S,F,J,nepi ko memperlihatkan kebahagiaan sih guwehj upload banyak story kan cari perhatian ceritanya
yessicatmra,ESFJ,E,S,F,J,miminkuuu
yessicatmra,ESFJ,E,S,F,J,post tiktok bareng kakak eca acel
yessicatmra,ESFJ,E,S,F,J,kabar kangen banget ihhhh
yessicatmra,ESFJ,E,S,F,J,kebetulan gen mohon bantuannya kakak kakak
yessicatmra,ESFJ,E,S,F,J,eits tiktok baru
yessicatmra,ESFJ,E,S,F,J,ina mksdnya min
_siscasaras_,ENFJ,E,N,F,J,kan gloomy rasanya tiktok kok mengerti fypku cowo ganteng semua tadi tiktokan cekikikan sedih happiness is simple
_siscasaras_,ENFJ,E,N,F,J,waaaaa jangan bosen dengerin lagulaguku yaaaa
_siscasaras_,ENFJ,E,N,F,J,yok nge gym yokk
_siscasaras_,ENFJ,E,N,F,J,pernah gausaahh
_siscasaras_,ENFJ,E,N,F,J,ckup sekali
_siscasaras_,ENFJ,E,N,F,J,stres banget nton kuasa gelap pengen kabur mau lihat romo thomas
_siscasaras_,ENFJ,E,N,F,J,yauda mau masuk bioskop update
_siscasaras_,ENFJ,E,N,F,J,bingung mau kabur uda beli tiket
_siscasaras_,ENFJ,E,N,F,J,oke habis nton home sweet loan sendirian uang waktu nangissss skrg lsg lanjut kuasa gelap dar der dor
_siscasaras_,ENFJ,E,N,F,J,mau coba nonton horror sendirian pertama kali
_siscasaras_,ENFJ,E,N,F,J,foto tim bola favoritnya kalik
_siscasaras_,ENFJ,E,N,F,J,siape si tara tara
_siscasaras_,ENFJ,E,N,F,J,perlunya cari cinta setara
_siscasaras_,ENFJ,E,N,F,J,dengerin lagu akooo disini
_siscasaras_,ENFJ,E,N,F,J,alah alah kemayune
_siscasaras_,ENFJ,E,N,F,J,biar feeling lonely akh
_siscasaras_,ENFJ,E,N,F,J,yok nge gym yokk
_siscasaras_,ENFJ,E,N,F,J,dengeriin
_siscasaras_,ENFJ,E,N,F,J,kata siapa
_siscasaras_,ENFJ,E,N,F,J,now playing sisca saras mudah mencinta sih
_siscasaras_,ENFJ,E,N,F,J,makin makin banyak pengen retweet gabisa disini
_siscasaras_,ENFJ,E,N,F,J,kapan akhirnya bertemu satu meja makan berdua bercanda
_siscasaras_,ENFJ,E,N,F,J,smk
_siscasaras_,ENFJ,E,N,F,J,serunyaaa semua yuk nonton seni memahami kekasih yaaaa
_siscasaras_,ENFJ,E,N,F,J,semangat rahayu
_siscasaras_,ENFJ,E,N,F,J,pujituhan yaa yuk dengerin terus biar makin kebawa suasana ahhh mantap
_siscasaras_,ENFJ,E,N,F,J,eh plis banget inimah
_siscasaras_,ENFJ,E,N,F,J,kalian nonton belummm
_siscasaras_,ENFJ,E,N,F,J,papa datang bumi pertiwi khotbah indah kemarin semoga pope francis sehat terus semoga kesempatan mengikuti misa bersama pope grazie papa
_siscasaras_,ENFJ,E,N,F,J,aminnn semoga
_siscasaras_,ENFJ,E,N,F,J,dion kereeennnnn
_siscasaras_,ENFJ,E,N,F,J,viva il papa viva papa francesco tuhan kasihhh seneng banget melihat langsung bapa paus deket nyangka selama mikir mau ngerasain momen vatikan dulu
_siscasaras_,ENFJ,E,N,F,J,ikut ah
_siscasaras_,ENFJ,E,N,F,J,terharu banget buka timeline sosmed manapun isinya kunjungan bapa paus ketemu anak kecil ketemu jesuit panitia update latihan besok yatuhan what time to be alive biarlah kuasamu bekerja kelancaran esok
_siscasaras_,ENFJ,E,N,F,J,kira bahagia family enggakk nonton seni memahami kekasih mulai tanggal september bioskop dannn cari tahu jawabannya
_siscasaras_,ENFJ,E,N,F,J,my first gala premiere heheee so grateful terlibat film seni memahami kekasih nonton yaah mulai tanggal september
_siscasaras_,ENFJ,E,N,F,J,kasiiih semoga terbawa suasana menyusul kakaknya berdebar
_siscasaras_,ENFJ,E,N,F,J,kasiiiiihhh banyak setia masiiiih dengerin berdebar ternyata banyak halu yah semangat cepat sembuh
_siscasaras_,ENFJ,E,N,F,J,kok
_siscasaras_,ENFJ,E,N,F,J,semangat manchester uniteddddddd
_siscasaras_,ENFJ,E,N,F,J,kelihatan kaku fotonya soalnya gandengannya
_siscasaras_,ENFJ,E,N,F,J,minggu ribu streams yaaaaa
_siscasaras_,ENFJ,E,N,F,J,terbawa suasana banget liatnyaaa thank you teman-teman keep streaming
_siscasaras_,ENFJ,E,N,F,J,selamat pagi bassura xxi jam sore depok xxi jam malam ketemu teman nonton duluan film seni memahami kekasih beli tiketnya mtix tix id
_siscasaras_,ENFJ,E,N,F,J,siap terbawa suasana lucy curated compound kemang malam jam
_siscasaras_,ENFJ,E,N,F,J,hai besok nyanyi lucy curated compound kemang jam an see there dateng sempett afalin terbawa suasanaaa
_siscasaras_,ENFJ,E,N,F,J,sebenernya selama selalu suka orang salah harapanku ketinggian sih
_siscasaras_,ENFJ,E,N,F,J,tembak
_siscasaras_,ENFJ,E,N,F,J,bahagia banget sih emang yakin beneran suka
_siscasaras_,ENFJ,E,N,F,J,teman-teman live radio disini bertanya looh
Gracie_JKT48,ISFJ,I,S,F,J,jangan lupa makaaannnn
Gracie_JKT48,ISFJ,I,S,F,J,jakarta kan kamuuuu bikin
Gracie_JKT48,ISFJ,I,S,F,J,wiiiii sts pertama ketemu yaaaaa sheng
Gracie_JKT48,ISFJ,I,S,F,J,terimakasih banyak free fire world surabaya ketemu kesempatan yaaaa
Gracie_JKT48,ISFJ,I,S,F,J,habis upload foto instagram
Gracie_JKT48,ISFJ,I,S,F,J,bahagia graduation kak adel terimakasih selalu menjadi kakak baik perhatian gracie bersyukur bertemu mengenal kak adel you deserve all the love and support kak best of luck for your journey ahead
Gracie_JKT48,ISFJ,I,S,F,J,pokoknya tanggal
Gracie_JKT48,ISFJ,I,S,F,J,jakarta yah gitu maksudnya
Gracie_JKT48,ISFJ,I,S,F,J,jakarta foto pertama lebih akurat tinggian
Gracie_JKT48,ISFJ,I,S,F,J,terimakasih banyak theater iniii mohon dukungannya selalu
Gracie_JKT48,ISFJ,I,S,F,J,jakarta lebih lucuuukk
